Arrondissement,Commerces,Culture,Enseignement,Environnement,Qualité de vie,Santé,Sports et loisirs,Sécurité,Transports,Etiquette_GES,Etiquette_DPE,nombre_de_bars,nombre_de_club,Valeur fonciere,Surface reelle bati,Nombre pieces principales,Adresse,prix_m2,Appartement,Maison,lat,long
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,360000.0,24.0,1.0,10 RUE DUPHOT 75001,15000.0,1,0,48.868135,2.325731
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,403000.0,27.0,1.0,280 RUE SAINT-HONORE 75001,14925.93,1,0,48.864529,2.332979
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1320000.0,89.0,3.0,140 RUE DE RIVOLI 75001,14831.46,1,0,48.860308,2.343052
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,548571.0,37.0,2.0,1 RUE COQ HERON 75001,14826.24,1,0,48.864195,2.341896
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,650750.0,44.0,2.0,4 RUE DE CASTIGLIONE 75001,14789.77,1,0,48.865546,2.32778
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,250000.0,17.0,1.0,217 RUE SAINT-HONORE 75001,14705.88,1,0,48.865575,2.33049
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,822300.0,56.0,4.0,9 RUE DU PELICAN 75001,14683.93,1,0,48.862613,2.33967
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,675000.0,46.0,2.0,17 RUE PIERRE LESCOT 75001,14673.91,1,0,48.86319,2.348726
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,732000.0,50.0,2.0,260 RUE SAINT-HONORE 75001,14640.0,1,0,48.864206,2.333593
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1550000.0,106.0,4.0,20 RUE DU LOUVRE 75001,14622.64,1,0,48.861448,2.341259
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,685000.0,47.0,2.0,2 RUE JEAN JACQUES ROUSSEAU 75001,14574.47,1,0,48.862131,2.339881
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,510000.0,35.0,1.0,22 AV DE L OPERA 75001,14571.43,1,0,48.866134,2.334474
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,247620.0,17.0,1.0,6 RUE DES MOULINS 75001,14565.88,1,0,48.866639,2.335064
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,915000.0,63.0,2.0,30 RUE SAINT-DENIS 75001,14523.81,1,0,48.859987,2.348255
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,508200.0,35.0,2.0,9 RUE SAINT GERMAIN L AUXERROIS 75001,14520.0,1,0,48.858191,2.345087
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,550000.0,38.0,3.0,276 RUE SAINT-HONORE 75001,14473.68,1,0,48.864442,2.333109
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,547000.0,38.0,2.0,12 RUE JEAN JACQUES ROUSSEAU 75001,14394.74,1,0,48.862388,2.340394
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1655000.0,115.0,4.0,29 RUE COQUILLIERE 75001,14391.3,1,0,48.86414,2.341592
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,200860.0,14.0,1.0,9 RUE DU PELICAN 75001,14347.14,1,0,48.862613,2.33967
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1620000.0,113.0,3.0,270 RUE SAINT-HONORE 75001,14336.28,1,0,48.864336,2.333327
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,530000.0,37.0,2.0,136 RUE SAINT-HONORE 75001,14324.32,1,0,48.861871,2.340829
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,315000.0,22.0,1.0,65 RUE SAINT-HONORE 75001,14318.18,1,0,48.86106,2.344579
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1417380.0,99.0,5.0,17 RUE DU LOUVRE 75001,14316.97,1,0,48.864126,2.34232
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,2920000.0,204.0,7.0,242 RUE DE RIVOLI 75001,14313.73,1,0,48.865985,2.325655
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,2920000.0,204.0,7.0,242 RUE DE RIVOLI 75001,14313.73,1,0,48.865985,2.325655
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,2920000.0,204.0,7.0,242 RUE DE RIVOLI 75001,14313.73,1,0,48.865985,2.325655
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,500000.0,35.0,2.0,217 RUE SAINT-HONORE 75001,14285.71,1,0,48.865575,2.33049
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,800000.0,56.0,2.0,19 PL DAUPHINE 75001,14285.71,1,0,48.856534,2.342057
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,584675.0,41.0,2.0,2 RUE SAINTE OPPORTUNE 75001,14260.37,1,0,48.859775,2.347261
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,765000.0,54.0,1.0,400 RUE SAINT-HONORE 75001,14166.67,1,0,48.867911,2.324922
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,680000.0,48.0,3.0,7 RUE GOMBOUST 75001,14166.67,1,0,48.867311,2.332703
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,410800.0,29.0,2.0,6 RUE VILLEDO 75001,14165.52,1,0,48.866321,2.336315
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,580000.0,41.0,2.0,4 RUE BAILLEUL 75001,14146.34,1,0,48.860969,2.342151
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,435000.0,31.0,1.0,206 RUE DE RIVOLI 75001,14032.26,1,0,48.864398,2.330545
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,911500.0,65.0,2.0,17 RUE DU CYGNE 75001,14023.08,1,0,48.863364,2.348365
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,420000.0,30.0,1.0,342 RUE SAINT-HONORE 75001,14000.0,1,0,48.865974,2.33003
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,2100000.0,150.0,5.0,8 RUE DES MOULINS 75001,14000.0,1,0,48.86673,2.335113
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1160000.0,83.0,3.0,21 RUE MONTMARTRE 75001,13975.9,1,0,48.864677,2.345056
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,781800.0,56.0,2.0,6 RUE BAILLEUL 75001,13960.71,1,0,48.860983,2.341983
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,460000.0,33.0,1.0,14 RUE DES BOURDONNAIS 75001,13939.39,1,0,48.85897,2.344015
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,347000.0,25.0,1.0,15 RUE JEAN JACQUES ROUSSEAU 75001,13880.0,1,0,48.862538,2.340445
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,430000.0,31.0,1.0,136 RUE SAINT-HONORE 75001,13870.97,1,0,48.861871,2.340829
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1801550.0,130.0,5.0,12 RUE SAINTE-ANNE 75001,13858.08,1,0,48.865891,2.33541
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,885000.0,64.0,2.0,8 RUE DE LA PETITE TRUANDERIE 75001,13828.12,1,0,48.8628,2.34838
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,787500.0,57.0,2.0,30 RUE SAINT-DENIS 75001,13815.79,1,0,48.859987,2.348255
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,413000.0,30.0,1.0,46 RUE SAINT-DENIS 75001,13766.67,1,0,48.860638,2.348614
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,234000.0,17.0,1.0,9 RUE JEAN JACQUES ROUSSEAU 75001,13764.71,1,0,48.862359,2.340124
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1857000.0,135.0,4.0,9 RUE DES HALLES 75001,13755.56,1,0,48.859561,2.346726
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,330000.0,24.0,1.0,270 RUE SAINT-HONORE 75001,13750.0,1,0,48.864336,2.333327
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,425788.0,31.0,1.0,19 PL DU MARCHE ST HONORE 75001,13735.1,1,0,48.866602,2.331028
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,288000.0,21.0,1.0,23 RUE DE RICHELIEU 75001,13714.29,1,0,48.864687,2.336257
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,876000.0,64.0,3.0,16 RUE MONTMARTRE 75001,13687.5,1,0,48.863901,2.345733
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,382000.0,28.0,1.0,16 RUE DU ROULE 75001,13642.86,1,0,48.860783,2.343866
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,462000.0,34.0,1.0,73 RUE SAINT-HONORE 75001,13588.24,1,0,48.861105,2.344221
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,733333.0,54.0,3.0,3 RUE DU ROULE 75001,13580.24,1,0,48.860346,2.343469
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,895600.0,66.0,3.0,11 RUE DU BOULOI 75001,13569.7,1,0,48.863617,2.340722
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,338500.0,25.0,2.0,9 RUE VILLEDO 75001,13540.0,1,0,48.866313,2.336076
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,690000.0,51.0,1.0,136 RUE SAINT-HONORE 75001,13529.41,1,0,48.861871,2.340829
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,323000.0,24.0,1.0,97 RUE SAINT-HONORE 75001,13458.33,1,0,48.861296,2.343102
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,470000.0,35.0,1.0,51 RUE SAINT-DENIS 75001,13428.57,1,0,48.861041,2.348639
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,335000.0,25.0,1.0,27 RUE SAINT-ROCH 75001,13400.0,1,0,48.865798,2.332451
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,680000.0,51.0,2.0,1 RUE DES INNOCENTS 75001,13333.33,1,0,48.860339,2.348175
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,239880.0,18.0,1.0,29 RUE SAINT-DENIS 75001,13326.67,1,0,48.859843,2.347921
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,755500.0,57.0,2.0,344 RUE SAINT-HONORE 75001,13254.39,1,0,48.866003,2.329975
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,555000.0,42.0,2.0,9 RUE DES HALLES 75001,13214.29,1,0,48.859561,2.346726
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1413333.0,107.0,5.0,233 RUE SAINT-HONORE 75001,13208.72,1,0,48.866312,2.328993
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1386000.0,105.0,3.0,28 RUE DE RICHELIEU 75001,13200.0,1,0,48.865229,2.336707
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,461468.0,35.0,1.0,25 RUE SAINT-DENIS 75001,13184.8,1,0,48.859639,2.347857
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,395000.0,30.0,2.0,51 RUE DE L ARBRE SEC 75001,13166.67,1,0,48.861327,2.342391
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,381100.0,29.0,2.0,5 RUE PERRAULT 75001,13141.38,1,0,48.860359,2.341513
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,864000.0,66.0,3.0,10 QUAI DE LA MEGISSERIE 75001,13090.91,1,0,48.857976,2.344835
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1085000.0,83.0,4.0,136 RUE SAINT-HONORE 75001,13072.29,1,0,48.861871,2.340829
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,235000.0,18.0,1.0,56 RUE DE RICHELIEU 75001,13055.56,1,0,48.866547,2.337399
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,300000.0,23.0,1.0,15 RUE JEAN JACQUES ROUSSEAU 75001,13043.48,1,0,48.862538,2.340445
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1200000.0,92.0,3.0,33 RUE COQUILLIERE 75001,13043.48,1,0,48.864317,2.341243
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,260000.0,20.0,1.0,9 RUE BERGER 75001,13000.0,1,0,48.860632,2.348833
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,260000.0,20.0,1.0,29 RUE DU PONT NEUF 75001,13000.0,1,0,48.860934,2.344622
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,194170.0,15.0,1.0,12 RUE DES MOULINS 75001,12944.67,1,0,48.866904,2.335206
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1009000.0,78.0,3.0,12 RUE CAMBON 75001,12935.9,1,0,48.867111,2.326019
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,839300.0,65.0,3.0,30 RUE SAINT-DENIS 75001,12912.31,1,0,48.859987,2.348255
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,258000.0,20.0,1.0,11 RUE DE LA FERRONNERIE 75001,12900.0,1,0,48.860182,2.347694
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,490000.0,38.0,2.0,21 RUE MOLIERE 75001,12894.74,1,0,48.865391,2.33622
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,180333.0,14.0,1.0,15 RUE MOLIERE 75001,12880.93,1,0,48.865179,2.335991
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,411636.06,32.0,2.0,272 RUE SAINT-HONORE 75001,12863.63,1,0,48.864379,2.333239
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,180000.0,14.0,1.0,56 RUE DE RICHELIEU 75001,12857.14,1,0,48.866547,2.337399
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,655340.0,51.0,3.0,20 RUE DES BONS ENFANTS 75001,12849.8,1,0,48.863432,2.338673
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,385000.0,30.0,1.0,156 RUE SAINT-HONORE 75001,12833.33,1,0,48.862052,2.339989
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1920000.0,150.0,5.0,4 AV DE L OPERA 75001,12800.0,1,0,48.864225,2.335294
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,2040000.0,160.0,5.0,47 RUE DE RICHELIEU 75001,12750.0,1,0,48.866276,2.337088
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,790000.0,62.0,3.0,18 RUE PIERRE LESCOT 75001,12741.94,1,0,48.862495,2.348651
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,280000.0,22.0,2.0,23 RUE DE RICHELIEU 75001,12727.27,1,0,48.864687,2.336257
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,330189.0,26.0,1.0,82 RUE SAINT-HONORE 75001,12699.58,1,0,48.861439,2.342899
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,583682.75,46.0,2.0,8 RUE DE LA COSSONNERIE 75001,12688.76,1,0,48.861568,2.348603
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,507500.0,40.0,2.0,198 RUE SAINT-HONORE 75001,12687.5,1,0,48.862643,2.337892
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,658970.0,52.0,2.0,51 RUE SAINT-DENIS 75001,12672.5,1,0,48.861041,2.348639
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1381000.0,109.0,5.0,16 RUE DU PONT NEUF 75001,12669.72,1,0,48.860281,2.344448
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,430000.0,34.0,2.0,19 RUE PIERRE LESCOT 75001,12647.06,1,0,48.863415,2.348839
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1062000.0,84.0,3.0,23 RUE DU LOUVRE 75001,12642.86,1,0,48.865003,2.342775
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,455000.0,36.0,1.0,36 PL DU MARCHE ST HONORE 75001,12638.89,1,0,48.867126,2.332443
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,377000.0,30.0,1.0,276 RUE SAINT-HONORE 75001,12566.67,1,0,48.864442,2.333109
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,289000.0,23.0,1.0,113 RUE SAINT-HONORE 75001,12565.22,1,0,48.861416,2.342245
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,300000.0,24.0,1.0,148 RUE SAINT-HONORE 75001,12500.0,1,0,48.861951,2.340421
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,1500000.0,120.0,5.0,14 RUE DE TURBIGO 75001,12500.0,1,0,48.863685,2.348719
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,625000.0,50.0,2.0,13 RUE DU MARCHE ST HONORE 75001,12500.0,1,0,48.866419,2.33132
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,650000.0,52.0,2.0,8 RUE SAINT-HYACINTHE 75001,12500.0,1,0,48.866044,2.331732
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,625000.0,50.0,2.0,8 RUE DE LA PETITE TRUANDERIE 75001,12500.0,1,0,48.8628,2.34838
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,698750.0,56.0,3.0,81 RUE SAINT-DENIS 75001,12477.68,1,0,48.861844,2.349109
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,535885.0,43.0,2.0,23 RUE DE RICHELIEU 75001,12462.44,1,0,48.864687,2.336257
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,285000.0,23.0,1.0,12 RUE BERGER 75001,12391.3,1,0,48.860966,2.34824
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,334120.0,27.0,1.0,258 RUE SAINT-HONORE 75001,12374.81,1,0,48.864182,2.333641
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,618000.0,50.0,3.0,20 RUE DES BONS ENFANTS 75001,12360.0,1,0,48.863432,2.338673
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,640000.0,52.0,3.0,15 RUE DU LOUVRE 75001,12307.69,1,0,48.863501,2.341996
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,627043.25,51.0,2.0,6 RUE BAILLEUL 75001,12294.97,1,0,48.860983,2.341983
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,172000.0,14.0,1.0,28 RUE DU MONT-THABOR 75001,12285.71,1,0,48.866285,2.326988
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,979480.0,80.0,3.0,9 RUE DE LA COSSONNERIE 75001,12243.5,1,0,48.861423,2.348454
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,2218000.0,182.0,5.0,346 RUE SAINT-HONORE 75001,12186.81,1,0,48.86606,2.329867
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,353000.0,29.0,1.0,280 RUE SAINT-HONORE 75001,12172.41,1,0,48.864529,2.332979
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,181800.0,15.0,1.0,25 RUE DES LAVANDIERES STE OPPORT 75001,12120.0,1,0,48.859337,2.346603
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,217141.0,18.0,1.0,1 RUE DES LAVANDIERES STE OPPORT 75001,12063.39,1,0,48.858158,2.345668
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,849100.0,71.0,3.0,14 RUE BERTIN POIREE 75001,11959.15,1,0,48.858808,2.344937
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,275000.0,23.0,1.0,2 RUE COURTALON 75001,11956.52,1,0,48.859608,2.347617
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,418270.0,35.0,2.0,117 RUE SAINT-HONORE 75001,11950.57,1,0,48.861463,2.342034
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,931800.0,78.0,3.0,19 PL DU MARCHE ST HONORE 75001,11946.15,1,0,48.866602,2.331028
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,107500.0,9.0,1.0,26 RUE MONTMARTRE 75001,11944.44,1,0,48.864215,2.345559
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,357900.0,30.0,2.0,95 RUE SAINT-HONORE 75001,11930.0,1,0,48.861282,2.3432
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,547200.0,46.0,3.0,10 RUE THERESE 75001,11895.65,1,0,48.866198,2.335676
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,285000.0,24.0,1.0,15 RUE JEAN JACQUES ROUSSEAU 75001,11875.0,1,0,48.862538,2.340445
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,190000.0,16.0,1.0,125 RUE SAINT-DENIS 75001,11875.0,1,0,48.863072,2.349647
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,260000.0,22.0,1.0,49 RUE DE L ARBRE SEC 75001,11818.18,1,0,48.861281,2.342401
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,650000.0,55.0,2.0,400 RUE SAINT-HONORE 75001,11818.18,1,0,48.867911,2.324922
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,590000.0,50.0,1.0,26 RUE MONTORGUEIL 75001,11800.0,1,0,48.863647,2.346505
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,460000.0,39.0,3.0,49 RUE SAINT-HONORE 75001,11794.87,1,0,48.860892,2.345164
75001,8.25,8.58,6.17,4.5,6.33,6.5,6.0,5.25,9.33,3.145,5.282,8,2.0,825000.0,70.0,4.0,19 RUE MONTORGUEIL 75001,11785.71,1,0,48.863942,2.346428
